,name,year,selling_price,km_driven,transmission,owner,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer
1200,Maruti Swift Dzire LXI,2015.0,375000.0,70000.0,1,0,False,False,False,True,True,False
1201,Maruti Wagon R VXI BS IV with ABS,2015.0,229999.0,100000.0,1,4,False,False,False,True,True,False
1202,Maruti Alto LX,2010.0,110000.0,88000.0,1,2,False,False,False,True,True,False
1203,Maruti Swift Dzire VDI,2017.0,600000.0,60000.0,1,0,True,False,False,False,True,False
1204,Maruti A-Star Vxi,2009.0,120000.0,76000.0,1,2,False,False,False,True,True,False
1205,Ford Figo Diesel Titanium,2010.0,200000.0,100000.0,1,2,True,False,False,False,True,False
1206,Hyundai Verna 1.6 SX CRDi (O),2012.0,450000.0,110000.0,1,2,True,False,False,False,True,False
1207,Hyundai Verna 1.6 SX CRDi (O),2012.0,550000.0,80000.0,1,2,True,False,False,False,True,False
1208,Maruti Alto LX,2012.0,220000.0,80000.0,1,2,False,False,False,True,True,False
1209,Maruti 800 EX,2001.0,40000.0,30000.0,1,0,False,False,False,True,True,False
1210,Renault KWID Climber 1.0 AMT,2017.0,300000.0,20000.0,0,0,False,False,False,True,True,False
1211,Mahindra Bolero Power Plus SLE,2018.0,630000.0,40000.0,1,0,True,False,False,False,True,False
1212,Maruti Swift Dzire VDI,2017.0,610000.0,40000.0,1,2,True,False,False,False,True,False
1213,Hyundai Xcent 1.2 VTVT S,2019.0,660000.0,7000.0,1,2,False,False,False,True,True,False
1214,Maruti Wagon R LXI LPG BSIV,2012.0,220000.0,80000.0,1,2,False,False,True,False,True,False
1215,Nissan Micra Diesel XV Premium,2011.0,138000.0,90000.0,1,2,True,False,False,False,True,False
1216,Nissan Micra Diesel XV Premium,2013.0,210000.0,13770.0,1,0,True,False,False,False,True,False
1217,Maruti Zen LXi - BS III,2005.0,125000.0,34000.0,1,0,False,False,False,True,False,False
1218,Maruti Alto LXi BSIII,2008.0,125000.0,102000.0,1,0,False,False,False,True,False,False
1219,Honda City i DTEC SV,2014.0,725000.0,110000.0,1,0,True,False,False,False,True,False
1220,Maruti Alto K10 2010-2014 VXI,2011.0,170000.0,90000.0,1,2,False,False,False,True,True,False
1221,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015.0,1200000.0,70000.0,1,4,True,False,False,False,True,False
1222,Maruti Wagon R VXI BSIII,2003.0,70000.0,90000.0,1,2,False,False,False,True,True,False
1223,Maruti Alto LXi,2007.0,100000.0,70000.0,1,2,False,False,False,True,True,False
1224,Honda Civic 1.8 (E) MT,2006.0,300000.0,80000.0,1,2,False,False,False,True,True,False
1225,Maruti Swift VDI,2013.0,450000.0,100000.0,1,2,True,False,False,False,True,False
1226,Maruti Swift Dzire VDI,2015.0,530000.0,100000.0,1,0,True,False,False,False,True,False
1227,Maruti Zen Estilo 1.1 LXI BSIII,2007.0,100000.0,143000.0,1,4,False,False,False,True,True,False
1228,Honda City 1.5 V MT,2010.0,350000.0,115000.0,1,2,False,False,False,True,True,False
1229,Tata Manza ELAN Quadrajet BS IV,2011.0,165000.0,100000.0,1,2,True,False,False,False,True,False
1230,Maruti Swift Dzire ZDI,2019.0,475000.0,120000.0,1,2,True,False,False,False,True,False
1231,Mahindra Xylo E4 ABS BS IV,2013.0,350000.0,42000.0,1,0,True,False,False,False,True,False
1232,Renault KWID RXL,2016.0,229999.0,38000.0,1,0,False,False,False,True,True,False
1233,Honda WR-V i-DTEC VX,2018.0,800000.0,35000.0,1,0,True,False,False,False,True,False
1234,Maruti Swift Dzire ZDI,2014.0,475000.0,120000.0,1,2,True,False,False,False,True,False
1235,Nissan Terrano XL 110 PS,2014.0,425000.0,136906.0,1,0,True,False,False,False,True,False
1236,Maruti Ciaz VDi Plus,2015.0,660000.0,97000.0,1,2,True,False,False,False,True,False
1237,Honda Amaze S CVT Petrol,2019.0,610000.0,10000.0,0,0,False,False,False,True,True,False
1238,Honda Brio S MT,2013.0,240000.0,50000.0,1,4,False,False,False,True,True,False
1239,Maruti Esteem Lxi,2005.0,70000.0,60000.0,1,2,False,False,False,True,True,False
1240,Toyota Corolla Altis Diesel D4DGL,2011.0,550000.0,120000.0,1,0,True,False,False,False,True,False
1241,Tata Indica Vista Aura 1.2 Safire,2010.0,100000.0,120000.0,1,2,False,False,False,True,True,False
1242,Mahindra Bolero SLE,2010.0,350000.0,90000.0,1,2,True,False,False,False,True,False
1243,Hyundai EON Era Plus,2013.0,200000.0,120000.0,1,0,False,False,False,True,True,False
1244,Hyundai Elite i20 Asta Option CVT BSIV,2019.0,720000.0,3000.0,0,0,False,False,False,True,True,False
1245,Maruti Ritz VDi,2014.0,350000.0,133000.0,1,0,True,False,False,False,True,False
1246,Maruti Wagon R VXI BS IV,2016.0,400000.0,25000.0,1,0,False,False,False,True,True,False
1247,Hyundai i20 Active 1.2 S,2017.0,570000.0,35000.0,1,0,False,False,False,True,True,False
1248,Maruti Omni MPI STD BSIV,2015.0,130000.0,70000.0,1,0,False,False,False,True,True,False
1249,Maruti Alto 800 LXI,2016.0,210000.0,52000.0,1,0,False,False,False,True,True,False
1250,Hyundai Creta 1.4 E Plus,2018.0,800000.0,52000.0,1,0,True,False,False,False,True,False
1251,Honda Jazz 1.5 E i DTEC,2017.0,700000.0,39000.0,1,0,True,False,False,False,True,False
1252,Tata Indica Vista Quadrajet VX,2011.0,200000.0,28689.0,1,0,True,False,False,False,True,False
1253,Tata Aria Pure LX 4x2,2014.0,495000.0,90000.0,1,2,True,False,False,False,True,False
1254,Ford Fiesta Classic 1.4 Duratorq CLXI,2014.0,325000.0,80322.0,1,0,True,False,False,False,False,False
1255,Ford Freestyle Trend Petrol BSIV,2019.0,650000.0,8000.0,1,0,False,False,False,True,True,False
1256,Mahindra Jeep MM 775 XDB,2000.0,155000.0,50000.0,1,2,True,False,False,False,True,False
1257,Maruti 800 AC BSIII,2007.0,75000.0,90000.0,1,2,False,False,False,True,True,False
1258,Hyundai Grand i10 1.2 CRDi Magna,2015.0,350000.0,61658.0,1,0,True,False,False,False,False,False
1259,Maruti Zen Estilo LX BSIV,2010.0,90000.0,50000.0,1,4,False,False,False,True,True,False
1260,Maruti Ertiga SHVS VDI,2016.0,600000.0,80000.0,1,0,True,False,False,False,True,False
1261,Mahindra Scorpio SLE BSIII,2010.0,400000.0,185000.0,1,0,True,False,False,False,True,False
1262,Maruti Swift VDI BSIV,2014.0,370000.0,57000.0,1,2,True,False,False,False,True,False
1263,Maruti 800 DX,2000.0,50000.0,60000.0,1,0,False,False,False,True,True,False
1264,Honda City 1.5 GXI,2004.0,125000.0,120000.0,1,2,False,False,False,True,True,False
1265,Honda CR-V Diesel 4WD,2018.0,1800000.0,26000.0,0,0,True,False,False,False,True,False
1266,Hyundai Grand i10 1.2 Kappa Magna AT,2019.0,650000.0,20000.0,0,0,False,False,False,True,True,False
1267,Maruti Ertiga BSIV VXI AT,2017.0,800000.0,30600.0,0,0,False,False,False,True,True,False
1268,Volkswagen Polo 1.0 TSI Highline Plus,2020.0,802000.0,5000.0,1,0,False,False,False,True,True,False
1269,Audi A4 35 TDI Premium,2015.0,2300000.0,35000.0,0,4,True,False,False,False,True,False
1270,Hyundai Xcent 1.1 CRDi SX,2016.0,430000.0,35000.0,1,0,True,False,False,False,True,False
1271,Hyundai Verna 1.6 SX VTVT,2017.0,650000.0,23000.0,1,0,False,False,False,True,True,False
1272,Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2004.0,170000.0,120000.0,1,0,True,False,False,False,True,False
1273,Skoda Superb Elegance 2.0 TDI CR AT,2011.0,450000.0,235000.0,0,0,True,False,False,False,True,False
1274,Maruti Alto 800 LXI,2013.0,250000.0,87000.0,1,0,False,False,False,True,True,False
1275,Ford Ecosport 1.0 Ecoboost Titanium,2014.0,550000.0,72000.0,1,2,False,False,False,True,True,False
1276,Jaguar XF 3.0 Litre S Premium Luxury,2013.0,2000000.0,64000.0,0,2,True,False,False,False,True,False
1277,Maruti Zen Estilo VXI BSIII,2007.0,140000.0,100000.0,1,2,False,False,False,True,True,False
1278,Chevrolet Beat LT,2012.0,155000.0,12000.0,1,0,False,False,False,True,True,False
1279,Hyundai Accent Executive,2010.0,120000.0,67000.0,1,4,False,False,False,True,True,False
1280,Toyota Innova 2.5 E 8 STR,2012.0,287000.0,70000.0,1,0,True,False,False,False,True,False
1281,Maruti Baleno Alpha 1.3,2016.0,675000.0,60000.0,1,0,True,False,False,False,True,False
1282,Hyundai i10 Magna 1.2 iTech SE,2011.0,235000.0,74500.0,1,2,False,False,False,True,True,False
1283,Hyundai i20 1.4 CRDi Asta,2011.0,300000.0,118700.0,1,2,True,False,False,False,True,False
1284,Nissan Micra XL CVT,2015.0,434999.0,40000.0,0,2,False,False,False,True,True,False
1285,Mahindra Scorpio VLX AT 2WD BSIII,2004.0,225000.0,223660.0,0,4,True,False,False,False,True,False
1286,Toyota Corolla AE,2006.0,160000.0,140000.0,1,2,False,False,False,True,True,False
1287,Hyundai Grand i10 Nios Sportz,2020.0,600000.0,5000.0,1,0,False,False,False,True,True,False
1288,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2016.0,470000.0,100000.0,1,2,True,False,False,False,True,False
1289,Maruti Swift Dzire VXi,2011.0,300000.0,100000.0,1,2,False,False,False,True,True,False
1290,Maruti Baleno Delta 1.2,2018.0,600000.0,2000.0,1,0,False,False,False,True,True,False
1291,Hyundai Grand i10 Nios AMT Magna,2020.0,640000.0,4000.0,0,0,False,False,False,True,True,False
1292,Tata Indica DLS,2006.0,50000.0,120000.0,1,1,True,False,False,False,True,False
1293,Hyundai Verna 1.6 VTVT S,2015.0,600000.0,35000.0,1,0,False,False,False,True,True,False
1294,Hyundai i10 Magna LPG,2014.0,290000.0,29000.0,1,0,False,False,True,False,True,False
1295,Hyundai Verna 1.6 VTVT S,2015.0,600000.0,30000.0,1,0,False,False,False,True,True,False
1296,Tata Manza Aqua Quadrajet BS IV,2012.0,190000.0,120000.0,1,0,True,False,False,False,True,False
1297,Hyundai i10 Era 1.1,2008.0,160000.0,110000.0,1,4,False,False,False,True,True,False
1298,Maruti Alto K10 VXI,2017.0,325000.0,15000.0,1,0,False,False,False,True,True,False
1299,Mahindra Bolero DI,2006.0,200000.0,73756.0,1,0,True,False,False,False,True,False
1300,Toyota Fortuner 2.8 2WD AT BSIV,2018.0,2800000.0,40000.0,0,0,True,False,False,False,True,False
1301,Chevrolet Spark 1.0 LS,2011.0,125000.0,60000.0,1,4,False,False,False,True,True,False
1302,Hyundai i10 Magna 1.1,2008.0,155000.0,60000.0,1,1,False,False,False,True,True,False
1303,Hyundai i20 Asta 1.4 CRDi,2015.0,550000.0,90000.0,1,0,True,False,False,False,True,False
1304,Maruti Wagon R LX BSIII,2009.0,130000.0,70000.0,1,1,False,False,False,True,True,False
1305,Maruti 800 AC,2002.0,80000.0,70000.0,1,2,False,False,False,True,True,False
1306,Toyota Etios Cross 1.4L GD,2015.0,500000.0,80000.0,1,2,True,False,False,False,True,False
1307,Renault KWID RXT BSIV,2019.0,250000.0,27000.0,1,0,False,False,False,True,True,False
1308,Mahindra XUV500 W8 2WD,2012.0,580000.0,70000.0,1,0,True,False,False,False,True,False
1309,Daewoo Matiz SD,2002.0,60000.0,50000.0,1,0,False,False,False,True,True,False
1310,Toyota Etios GD,2012.0,300000.0,185000.0,1,0,True,False,False,False,True,False
1311,Ford Figo Diesel Titanium,2014.0,200000.0,90000.0,1,2,True,False,False,False,True,False
1312,Tata Hexa XT,2017.0,1200000.0,16400.0,1,0,True,False,False,False,True,False
1313,Toyota Etios Cross 1.4L GD,2015.0,350000.0,80000.0,1,2,True,False,False,False,True,False
1314,Mahindra XUV500 W8 4WD,2012.0,600000.0,80000.0,1,2,True,False,False,False,True,False
1315,Honda Jazz V,2019.0,650000.0,4000.0,1,0,False,False,False,True,True,False
1316,Maruti A-Star Lxi,2008.0,120000.0,40000.0,1,0,False,False,False,True,True,False
1317,Tata New Safari DICOR 2.2 EX 4x2,2010.0,180000.0,120000.0,1,2,True,False,False,False,True,False
1318,Hyundai Verna VTVT 1.6 AT SX Option,2018.0,950000.0,41395.0,0,0,False,False,False,True,True,False
1319,Tata Manza Aura Quadrajet BS IV,2012.0,250999.0,35000.0,1,2,True,False,False,False,True,False
1320,Audi A8 L 3.0 TDI quattro,2009.0,1250000.0,47000.0,0,2,True,False,False,False,False,False
1321,Chevrolet Beat LT,2013.0,165000.0,50000.0,1,0,False,False,False,True,True,False
1322,Hyundai Elantra SX,2015.0,700000.0,48000.0,1,0,False,False,False,True,False,False
1323,Mahindra XUV500 W8 4WD,2015.0,750000.0,53000.0,1,0,True,False,False,False,False,False
1324,Datsun redi-GO AMT 1.0 T Option,2018.0,290000.0,15000.0,0,0,False,False,False,True,False,False
1325,Tata Nano Cx BSIII,2014.0,45000.0,7000.0,1,2,False,False,False,True,True,False
1326,Skoda Superb Ambition 2.0 TDI CR AT,2013.0,675000.0,88000.0,0,0,True,False,False,False,False,False
1327,Nissan Terrano XL Plus 85 PS,2015.0,530000.0,55000.0,1,0,True,False,False,False,False,False
1328,BMW X1 sDrive20d M Sport,2014.0,1485000.0,48000.0,0,0,True,False,False,False,False,False
1329,Chevrolet Enjoy TCDi LT 7 Seater,2014.0,325000.0,71014.0,1,0,True,False,False,False,False,False
1330,Honda Amaze S Diesel,2015.0,400000.0,60000.0,1,0,True,False,False,False,False,False
1331,Mahindra KUV 100 D75 K6 Plus,2017.0,380000.0,71000.0,1,0,True,False,False,False,False,False
1332,Honda City i-VTEC CVT VX,2016.0,750000.0,45000.0,0,0,False,False,False,True,False,False
1333,Honda Brio VX,2017.0,390000.0,45000.0,1,0,False,False,False,True,False,False
1334,MG Hector Sharp Diesel MT BSIV,2019.0,1825000.0,14000.0,1,0,True,False,False,False,False,False
1335,Audi A4 35 TDI Premium Plus,2019.0,3256000.0,17000.0,0,0,True,False,False,False,False,False
1336,Renault Scala Diesel RxL,2015.0,370000.0,60000.0,1,0,True,False,False,False,True,False
1337,Chevrolet Beat Diesel LT,2013.0,210000.0,80000.0,1,2,True,False,False,False,True,False
1338,Skoda Laura Ambiente 1.9 PD,2007.0,175000.0,181000.0,1,1,True,False,False,False,True,False
1339,Hyundai Verna 1.6 SX CRDi (O),2012.0,575000.0,89550.0,1,2,True,False,False,False,True,False
1340,Mahindra Xylo D4,2010.0,320000.0,90000.0,1,4,True,False,False,False,True,False
1341,Maruti Swift Ldi BSIV,2010.0,280000.0,149500.0,1,4,True,False,False,False,True,False
1342,Renault Duster 85PS Diesel RxL Optional,2013.0,500000.0,190000.0,1,2,True,False,False,False,True,False
1343,Ford Fiesta Diesel Style,2013.0,380000.0,83000.0,1,0,True,False,False,False,False,False
1344,Maruti 800 AC BSIII,2005.0,120000.0,20000.0,1,2,False,False,False,True,True,False
1345,Maruti Eeco 5 Seater AC BSIV,2018.0,395000.0,20000.0,1,0,False,False,False,True,True,False
1346,Skoda Laura 1.9 TDI MT Ambiente,2010.0,360000.0,160000.0,1,0,True,False,False,False,True,False
1347,Nissan Terrano XL Plus 85 PS,2015.0,451000.0,100000.0,1,0,True,False,False,False,True,False
1348,Chevrolet Spark 1.0 LS,2010.0,175000.0,45000.0,1,2,False,False,False,True,True,False
1349,Chevrolet Spark 1.0 LS,2009.0,170000.0,44800.0,1,2,False,False,False,True,True,False
1350,Hyundai Santro Xing XL eRLX Euro III,2006.0,100000.0,40000.0,1,2,False,False,False,True,True,False
1351,Maruti Omni MPI STD BSIV,2014.0,150000.0,120000.0,1,4,False,False,False,True,True,False
1352,Tata Indica Vista Quadrajet LX,2011.0,149000.0,10000.0,1,2,True,False,False,False,True,False
1353,Tata Indica Vista Aqua 1.3 Quadrajet,2011.0,160000.0,80000.0,1,2,True,False,False,False,True,False
1354,Mahindra XUV500 W8 4WD,2014.0,800000.0,156000.0,1,0,True,False,False,False,True,False
1355,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,2010.0,819999.0,120000.0,1,2,True,False,False,False,True,False
1356,Maruti Baleno Vxi,2007.0,163000.0,100000.0,1,2,False,False,False,True,True,False
1357,Mercedes-Benz E-Class 220 CDI,2001.0,350000.0,100000.0,1,2,True,False,False,False,True,False
1358,Tata Indica GLS BS IV,2006.0,75000.0,100000.0,1,2,False,False,False,True,True,False
1359,Maruti Alto LXi,2012.0,180000.0,60000.0,1,2,False,False,False,True,True,False
1360,Ford Figo Aspire 1.5 TDCi Trend,2017.0,675000.0,30000.0,1,0,True,False,False,False,True,False
1361,Maruti Swift VDI,2013.0,400000.0,170000.0,1,0,True,False,False,False,True,False
1362,Volkswagen Polo Diesel Highline 1.2L,2013.0,434999.0,100000.0,1,2,True,False,False,False,True,False
1363,Tata Indigo GLX,2006.0,100000.0,110000.0,1,2,False,False,False,True,True,False
1364,Maruti Swift Dzire LDI Optional,2015.0,419000.0,170000.0,1,2,True,False,False,False,True,False
1365,Tata Indica GLS BS IV,2009.0,200000.0,100000.0,1,0,False,False,False,True,True,False
1366,Renault Scala Diesel RxL,2014.0,400000.0,35000.0,1,0,True,False,False,False,True,False
1367,Ford EcoSport 1.5 Diesel Ambiente BSIV,2018.0,790000.0,40000.0,1,2,True,False,False,False,True,False
1368,Renault Duster 85PS Diesel RxL Plus,2015.0,500000.0,90000.0,1,2,True,False,False,False,True,False
1369,Skoda Rapid 1.6 TDI Elegance,2012.0,275000.0,120000.0,1,2,True,False,False,False,True,False
1370,Hyundai i20 1.4 CRDi Sportz,2012.0,450000.0,120000.0,1,2,True,False,False,False,True,False
1371,Maruti Wagon R VXI,2016.0,360000.0,33000.0,1,0,False,False,False,True,False,False
1372,Maruti Alto LXi BSIII,2010.0,210000.0,25000.0,1,0,False,False,False,True,True,False
1373,Maruti Alto K10 LXI,2014.0,220000.0,66000.0,1,0,False,False,False,True,False,False
1374,Chevrolet Aveo 1.4 LT BSIV,2009.0,250000.0,48000.0,1,0,False,False,False,True,True,False
1375,Toyota Innova 2.5 G (Diesel) 8 Seater,2016.0,990000.0,146000.0,1,0,True,False,False,False,False,False
1376,Mahindra Quanto C4,2013.0,220000.0,100000.0,1,1,True,False,False,False,True,False
1377,Jaguar XF 3.0 Litre S Premium Luxury,2012.0,1800000.0,50000.0,0,2,True,False,False,False,True,False
1378,Honda City i VTEC V,2014.0,530000.0,50000.0,1,0,False,False,False,True,True,False
1379,Maruti Baleno Alpha 1.3,2016.0,575000.0,50000.0,1,0,True,False,False,False,True,False
1380,Mahindra Xylo E4,2012.0,400000.0,99000.0,1,0,True,False,False,False,False,False
1381,Honda Mobilio S i DTEC,2016.0,680000.0,50000.0,1,0,True,False,False,False,True,False
1382,Hyundai Santa Fe 4WD AT,2014.0,1000000.0,80000.0,0,0,True,False,False,False,True,False
1383,Maruti Alto 800 LXI,2016.0,260000.0,45000.0,1,2,False,False,False,True,True,False
1384,Tata Manza Aura (ABS) Safire BS IV,2010.0,150000.0,50000.0,1,2,False,False,False,True,True,False
1385,Maruti Alto LXi BSIII,2008.0,180000.0,70000.0,1,4,False,False,False,True,True,False
1386,Force One EX,2014.0,346000.0,37516.0,1,0,True,False,False,False,True,False
1387,Mahindra Xylo D2 BS IV,2015.0,450000.0,20000.0,1,0,True,False,False,False,True,False
1388,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019.0,500000.0,5000.0,1,0,False,False,False,True,True,False
1389,Hyundai Grand i10 1.2 CRDi Asta,2019.0,700000.0,8000.0,1,0,True,False,False,False,True,False
1390,Maruti Alto 800 LXI,2019.0,280000.0,25880.0,1,0,False,False,False,True,True,False
1391,Hyundai Santro Magna AMT BSIV,2019.0,475000.0,10000.0,0,0,False,False,False,True,True,False
1392,Maruti Swift Dzire VDi,2009.0,300000.0,50000.0,1,0,True,False,False,False,True,False
1393,Maruti Alto K10 LXI,2014.0,200999.0,40000.0,1,0,False,False,False,True,True,False
1394,Skoda Laura 1.9 TDI MT Ambiente,2009.0,200000.0,100000.0,1,4,True,False,False,False,True,False
1395,Chevrolet Aveo U-VA 1.2 LS,2009.0,210000.0,80000.0,1,2,False,False,False,True,True,False
1396,Tata Indigo LS BSII,2012.0,160000.0,110000.0,1,0,True,False,False,False,True,False
1397,Hyundai Verna CRDi SX ABS,2009.0,175000.0,136000.0,1,2,True,False,False,False,True,False
1398,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012.0,320000.0,80000.0,1,0,True,False,False,False,True,False
1399,Maruti Alto LXi,2009.0,110000.0,50000.0,1,2,False,False,False,True,True,False
1400,Maruti Wagon R LXI Minor,2008.0,300000.0,30000.0,1,0,False,False,False,True,True,False
1401,Honda City V MT,2012.0,700000.0,10000.0,1,0,False,False,False,True,True,False
1402,Tata Indica Vista Aura 1.3 Quadrajet,2009.0,135000.0,90000.0,1,1,True,False,False,False,True,False
1403,Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015.0,500000.0,110000.0,1,0,True,False,False,False,True,False
1404,Mahindra Scorpio VLX 2WD AIRBAG BSIV,2012.0,550000.0,120000.0,1,2,True,False,False,False,True,False
1405,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014.0,1050000.0,90000.0,1,4,True,False,False,False,True,False
1406,Honda City i VTEC V,2016.0,500000.0,20000.0,1,0,False,False,False,True,True,False
1407,Maruti Ritz VDi,2011.0,180000.0,90000.0,1,2,True,False,False,False,True,False
1408,Hyundai Santro Xing GLS,2010.0,170000.0,50000.0,1,2,False,False,False,True,True,False
1409,Honda Brio 1.2 S Option MT,2019.0,484999.0,9000.0,1,0,False,False,False,True,True,False
1410,Maruti A-Star Vxi,2011.0,150000.0,70000.0,1,2,False,False,False,True,True,False
